Year,Simulation,Pathway,total_NOx_USD,total_SO2_USD,total_PM2.5_USD,total_PM10_USD,total_CO_USD,total_VOC_USD,total_air_emission_USD
2043,74,C2,39567.2996066719,98992.1663490853,1945242.23321987,694.068390038765,912571.914830576,43235.8246276003,3040303.50702384
2044,74,C2,34742.0305138614,90458.8427347728,1624731.44945901,599.409543355564,761425.952046244,36099.9460501574,2548057.6303474
2045,74,C2,30555.891620473,89181.2298285389,1494801.08412246,537.411654490846,693800.822928982,33099.3954543021,2341975.83560924
2030,75,B3,174245.599295296,247387.492150507,8643458.8278495,2515.24946190216,4116613.62273137,192394.997678872,13376615.7891674
2031,75,B3,123993.817850979,187402.080040761,6154638.76610164,2031.61976960665,2945291.01421778,136936.750758703,9550294.04873947
2032,75,B3,118981.003267717,187551.706059862,5840831.28486033,1944.09487837212,2798201.04910762,130148.265847985,9077657.40402189
2033,75,B3,111422.112924348,176828.543710047,5635484.5155147,1795.99684650462,2701857.66980989,125733.212144924,8753122.05095041
2034,75,B3,106807.862957109,180570.244285456,5463297.63885544,1715.35068063035,2613848.97893801,121934.378704838,8488174.45442148
2035,75,B3,101890.116032817,169757.419340751,5215323.87778335,1611.92093983763,2484622.52197061,116295.331739211,8089501.18780657
2036,75,B3,74721.1136028202,141965.479110617,3928930.68271955,1301.42025191351,1881864.45238262,87766.1877919024,6116549.33585943
2037,75,B3,72111.0636256224,132302.072067196,3708548.37640418,1308.7259193634,1775369.14577149,82885.5177104584,5772524.90149831
2038,75,B3,71744.6080160399,133595.698910378,3573019.99585423,1234.25636605218,1699727.49411215,79745.1421955716,5559067.19545442
2039,75,B3,72452.60577532,132212.782916338,3428191.96081415,1169.06136593636,1624788.26214659,76460.6493366457,5335275.32235498
2040,75,B3,62883.180857432,124904.654097615,3265817.10204602,1031.63385816421,1546687.2591354,72792.4547684204,5074116.28476305
2041,75,B3,47057.7970279656,109189.287527831,2293597.76203672,835.643617996226,1083985.76804692,51110.58062005,3585776.83887749
2042,75,B3,45025.4517441817,104363.338458526,2221361.45422577,786.310254898357,1048297.78755586,49461.9108563802,3469296.25309561
2043,75,B3,42636.1499500916,101842.226004653,2075907.87129139,753.111165450059,976604.791006968,46164.5250318853,3243908.67445044
2044,75,B3,40920.0899537149,95892.5352068684,1888857.03523749,692.596124825507,886083.859927589,41987.6813424785,2954433.79779297
2045,75,B3,35960.8848282619,94126.1438410636,1716286.36932943,617.017382583769,800749.452390372,38084.7650748794,2685824.63284659
2030,76,C1,385772.428048503,471469.257266129,18660347.0488805,3634.09928063817,8628632.43302807,413474.089290834,28563329.3557947
2031,76,C1,191636.743449974,266607.836733796,10014830.0867849,3052.69276404246,4770283.62032072,222786.074204243,15469197.0542576
2032,76,C1,74855.4580941533,152382.585607503,3978883.74611103,1923.7755842926,1948454.50135159,88917.8428482299,6245417.9095968
2033,76,C1,34606.1522253788,90960.8389632152,1472264.52401533,897.778766291159,707843.979535452,32785.8438055762,2339359.11731124
2034,76,C1,18907.1916756067,77608.0300691447,700085.408995222,368.272562296984,315473.487331473,15294.7384422399,1127737.12907598
2035,76,C1,16829.1634558184,72464.4312836991,557191.910416308,181.945717269877,237340.658676387,11935.7970896013,895943.906639083
2036,76,C1,12225.5894151846,67327.2912698064,386593.671940594,130.389835559432,160244.892668971,8256.26305193456,634778.098182051
2037,76,C1,12338.597699297,61006.7745646048,387149.394377898,129.449561183517,160296.252064711,8267.94126440803,629188.409532102
2038,76,C1,11463.0400399152,67923.3173585939,385144.075350315,130.272572661717,159510.757019251,8225.68256748003,632397.144908217
2039,76,C1,11133.3890643607,66594.8349928223,385346.155488762,129.963562474707,159479.418111418,8226.57186565099,630910.333085489
2040,76,C1,11513.0451026897,63498.68843596,385552.099486522,129.057974932824,159553.268754378,8230.93593945452,628477.095693937
2041,76,C1,10838.1024857845,66188.803742988,384531.707188917,129.989571991025,159082.769613049,8208.72450054734,628980.097103277
2042,76,C1,10972.5331706763,63818.4687041528,385757.344879957,130.33022165485,159629.528262297,8236.73465045902,628544.939889197
2043,76,C1,11161.5001436777,64997.3506800847,385934.678652146,129.517209626732,159694.621374224,8239.54792946361,630157.215989223
2044,76,C1,10231.8984623734,66608.899873122,385146.95793761,129.682394760451,159378.723491361,8223.12679634178,629719.288955569
2045,76,C1,11209.5134241237,64584.1203430243,378029.451261885,130.72445273756,156182.472103794,8064.30181734367,618200.583402908
2030,77,C3,176670.098897626,244215.370329856,8657301.56519801,2527.5397358926,4121835.28495149,192706.641269663,13395256.5003825
2031,77,C3,115130.579569569,172708.772416617,5759094.59746251,1907.78571976228,2762219.82557914,128159.244081909,8939220.80482951
2032,77,C3,100902.426041159,174248.82283448,5152232.99912212,1819.75770420225,2468576.0837297,114757.605095556,8012537.69452721
2033,77,C3,89265.8350581059,155886.581731751,4666473.79417675,1620.19925971518,2243686.0260751,104102.247520924,7261034.68382235
2034,77,C3,83466.1639425123,152905.497339671,4258386.93277192,1541.7574291743,2048536.54029655,95078.6342372112,6639915.52601704
2035,77,C3,77252.356578447,143431.466182681,3849215.43948082,1391.01324866493,1844283.62909051,85889.5070265352,6001463.41160766
2036,77,C3,68525.693394101,131438.337908542,3465699.06218729,1250.12572286356,1662286.68231976,77429.7878085188,5406629.68934107
2037,77,C3,63330.8002298788,117758.46911717,3075289.77014932,1155.06301901565,1474009.98720224,68732.591673341,4800276.68139096
2038,77,C3,60219.345625505,124014.041612821,3035784.61895431,1115.77954650491,1443162.33717255,67714.0772167062,4732010.2001284
2039,77,C3,59606.862288158,119983.708095204,2869154.56608301,1048.52525163546,1358118.6958626,63942.7883902617,4471855.14597087
2040,77,C3,55230.3804201564,113043.038503412,2738474.37814145,952.28130084951,1299083.05165784,61052.1322262975,4267835.26225
2041,77,C3,38295.926533215,96702.2956581032,1761541.53015019,706.347617095991,831746.358010957,39194.1230066706,2768186.58097623
2042,77,C3,36583.0833494888,96525.2019020118,1754649.76332707,702.709716283011,826360.100882975,39031.9325844664,2753852.7917623
2043,77,C3,32854.7420018173,92693.2573393985,1632493.65426219,650.778082397917,764696.900071504,36275.7833119219,2559665.11506923
2044,77,C3,31784.4871000652,90709.1839504251,1472249.23440471,559.443484610125,687698.742480131,32668.4618154781,2315669.55323543
2045,77,C3,29350.7413072107,87153.9670170853,1394392.63710929,525.529877235856,648775.874477155,30885.418181351,2191084.16796933
2030,78,C1,381603.551055273,474514.501611029,18642055.8033477,3621.56150917437,8623902.24009578,413096.340326355,28538793.9979453
2031,78,C1,195853.641137622,269193.262607032,10032349.8855077,3054.39432800805,4772893.62639248,223111.763728581,15496456.5737014
2032,78,C1,76527.9319279633,153287.728321695,3952979.27925394,1946.13345309348,1936395.22191832,88339.5040645011,6209475.79893951
2033,78,C1,32527.7269137919,91832.9731062461,1456847.42553792,810.580214708635,701602.712027323,32414.8731100939,2316036.29091008
2034,78,C1,18931.1895642522,80013.6803105779,698839.055679493,351.789679339171,314270.45889087,15248.7642851955,1127654.93840973
2035,78,C1,16608.5919746569,73725.6116609957,560634.949578061,187.058044676996,239063.902221472,12017.2867949328,902237.400274795
2036,78,C1,11621.4176287652,64147.8656690309,387316.35138301,129.118621413654,160769.516415574,8274.58338969346,632258.853107487
2037,78,C1,11384.7895308816,61813.5010539658,386533.444175025,130.00757916685,159758.606807339,8251.87510658022,627872.224252958
2038,78,C1,10523.7008591847,63970.3654557418,385553.016553838,129.928090173181,159591.291559162,8233.82926776361,628002.131785863
2039,78,C1,10953.182175425,68991.0536997789,385191.973588383,127.13220454244,159455.223554324,8222.68177829694,632941.247000751
2040,78,C1,10837.3003330894,62990.4952543885,385729.495352754,128.739842357427,159695.39024589,8236.10789022597,627617.528918705
2041,78,C1,10792.5773984754,71106.8202332226,384753.79968093,127.530539662194,159247.442942714,8213.62845343141,634241.799248436
2042,78,C1,10884.0606750172,65198.0599507679,386007.949677934,129.315331433484,159761.377456948,8242.19168626323,630222.954778363
2043,78,C1,11232.8540403962,66263.9142615774,386145.021714839,127.165547865827,159786.857487021,8243.67312281353,631799.486174513
2044,78,C1,11443.51413646,64269.9880907551,386002.913377309,129.028728683524,159687.758284122,8241.85639855775,629775.059015888
2045,78,C1,10419.2821864246,66007.0699187639,377757.844898939,129.192759356211,156051.669651822,8056.47659716214,618421.536012468
2030,80,C3,174245.599295296,247387.492150507,8643458.8278495,2515.24946190216,4116613.62273137,192394.997678872,13376615.7891674
2031,80,C3,116375.978932765,179650.687190684,5787490.58713936,1981.05759648535,2770456.38141945,128740.171110991,8984694.86338974
2032,80,C3,105710.605679452,173199.188338766,5136869.66704367,1789.73327848326,2465063.58228835,114429.786170119,7997062.56279884
2033,80,C3,93062.1121288697,156983.969888295,4684409.31306498,1636.59366614899,2254206.37327981,104531.34675493,7294829.70878304
2034,80,C3,85298.5762634272,155099.003525754,4277061.88495023,1474.45604620455,2058270.7943686,95487.6438085623,6672692.35896277
2035,80,C3,75974.571934986,143168.458080806,3889426.28913958,1402.05691307027,1861439.74081561,86763.8282942962,6058174.94517835
2036,80,C3,66424.1317280282,131433.513244931,3467860.426726,1210.57560938094,1660430.39392683,77448.0611891361,5404807.10242431
2037,80,C3,60197.4686968952,119035.374785953,3077658.60234038,1188.73884429545,1471430.18717376,68753.697573526,4798264.06941481
2038,80,C3,61229.326883757,122568.660542876,3020217.54391271,1114.07717165504,1438066.6820993,67405.847048171,4710602.13765847
2039,80,C3,60845.4485697572,121432.898028238,2903772.39809064,1065.36921065405,1375853.41922725,64765.0191330338,4527734.55225957
2040,80,C3,53114.9618003379,113992.692778076,2779342.65512089,965.008385303661,1316435.37517766,61952.8875391693,4325803.58080144
2041,80,C3,35904.993672803,98670.2493181636,1778034.48261506,695.023742606163,840854.377182338,39607.2034689631,2793766.32999993
2042,80,C3,36464.8386952596,94583.0900319105,1738732.47994727,678.200371143306,819326.851018428,38684.0201192503,2728469.48018326
2043,80,C3,34441.2442229815,92756.5344567931,1631207.58958812,657.934060409589,764304.200617248,36242.5328308958,2559610.03577645
2044,80,C3,32642.5419800952,87467.6416647725,1483160.74016156,587.78864577153,693143.57584599,32933.3198152967,2329935.60811348
2045,80,C3,28782.9454081098,87293.2108557859,1384166.75215049,541.41518348436,642527.318600459,30663.1389301172,2173974.78112845
2046,72,B1,27123.5593443683,32207.2953953756,1331098.05495626,525.852535715154,625052.13510888,29531.5337189811,2045538.43105958
2047,72,B1,24822.8700456943,25941.577803896,1089687.8960533,438.034952573546,510970.88531149,24135.8059331137,1675997.07010007
2048,72,B1,22523.9605954336,26304.9878583634,1022804.60959456,436.691246181347,475990.853208284,22604.1981780447,1570665.30068087
2049,72,B1,20163.8382932696,22093.2442082192,916925.133752181,335.893623979268,427280.754795166,20213.8136139548,1407012.67828677
2046,74,C2,27343.456340042,30104.5064587484,1271168.51814082,426.936526817484,596567.738791114,28140.675024258,1953751.8312818
2047,74,C2,21371.5122360065,24485.7200184848,1045118.98720387,442.332126227719,489355.248158392,23143.311095612,1603917.11083859
2048,74,C2,21170.8742156641,23112.1739958258,922460.435070631,323.122295232735,428515.011193792,20329.6682031757,1415911.28497432
2049,74,C2,18160.3502124811,20674.6151125126,869914.011067856,332.238473551588,403510.44938589,19167.4302163292,1331759.09446862
2046,75,B3,27699.8237283948,29615.6033338333,1239891.16886813,470.596298158583,582568.170894237,27464.4165656855,1907709.77968844
2047,75,B3,21742.7779913817,24518.9827298794,1050294.00224401,447.020357514334,491297.628605666,23242.9849854814,1611543.39691393
2048,75,B3,21179.1313873032,23279.4332392505,930284.588185175,351.810799936944,435406.633357896,20541.0164485829,1431042.61341814
2049,75,B3,18740.4907843816,21869.3504447994,883190.852747275,375.063462806913,410534.239726746,19482.1315155112,1354192.12868152
2046,76,C1,8438.22686581262,10224.7537377232,323355.966987621,130.088722930334,137413.275906317,6890.31662635751,486452.628846761
2047,76,C1,7952.85132068068,9612.29767642784,321821.504266544,128.744937545564,136624.453491365,6854.28757928739,482994.139271851
2048,76,C1,8482.87063672797,9177.10430509886,323079.892508189,128.068019112156,137257.746394968,6884.10879380062,485009.790657897
2049,76,C1,8846.23556202336,9352.67872755314,321556.683025415,128.232459309938,136810.14476101,6851.32435768326,483545.298892995
2046,77,C3,25345.4754268295,28630.1006440902,1194958.39359994,496.095659789449,560707.416332589,26482.1353715089,1836619.61703475
2047,77,C3,21004.9616282184,23538.463924161,998686.891514755,441.190033859052,469752.064952069,22142.5800266269,1535566.15207969
2048,77,C3,19648.6942661677,22975.1985764569,910727.829185304,380.354382698926,424317.092104904,20110.5383372089,1398159.70685274
2049,77,C3,18521.9390444331,19547.8940513892,829901.349011219,323.584259433456,385307.591786642,18282.0269672521,1271884.38512037
2046,78,C1,8522.97651106464,10829.5040201493,323957.089933606,130.179892932514,137702.009513641,6904.32682559018,488046.086696983
2047,78,C1,7936.93927324851,9118.6374825919,322342.136012673,130.097989808973,137001.208904072,6868.91249845141,483397.932160846
2048,78,C1,8442.02688778298,10414.4347390723,322736.718344287,128.094562532371,137096.417396288,6875.12448622514,485692.816416188
2049,78,C1,8499.79990988128,10189.2256758051,321239.968225435,129.369622002755,136505.746979412,6843.0345021261,483407.144914663
2046,80,C3,24725.1367254536,28365.0267334565,1182946.72576353,455.457534749003,556466.650375808,26202.9785280042,1819161.975661
2047,80,C3,20259.3539258565,23395.8324639092,999285.86946922,434.13224679053,466979.460300513,22105.5207097227,1532460.16911601
2048,80,C3,20440.7419077646,22342.4684826291,883485.273869996,347.59383676131,412139.593219212,19496.5456764022,1358252.21699277
2049,80,C3,17812.3099509638,20882.3212902497,836278.696177691,360.31293699171,389069.660653382,18447.5314607879,1282850.83247007
2050,72,B1,15503.0785639846,14989.7314658026,664019.204086217,266.8357160684,311086.404965467,14560.3173274766,1020425.57212502
2050,74,C2,12284.4577393624,13701.3884379668,614188.043345094,265.315783322355,287008.659474832,13449.2795472925,940897.14432787
2050,75,B3,12241.0693315482,14227.9407247699,636149.96382267,286.961555828649,298840.573360584,13959.5725176954,975706.081313096
2050,76,C1,4908.54928148782,6051.78015276764,232394.712168461,130.834954640572,100861.828015671,4888.72236796828,349236.426940996
2050,77,C3,11961.318665268,13218.3729619217,586560.378634621,284.4151020024,274588.616332508,12860.5274823805,899473.629178701
2050,78,C1,5307.78399222192,6142.95057084461,232634.662416838,126.467541903528,100899.764872964,4890.84228869869,350002.471683471
2050,80,C3,11658.1469345951,13448.6733746972,594431.222836942,281.287234769398,279497.933889495,13043.6910473771,912360.955317876
2025,81,B2,1120349.51303519,8530605.18955645,12681686.6794,58270.6260644712,6690498.38710837,311466.691443451,29392877.086608
2026,81,B2,1041962.38760769,7623912.2621424,12041549.9517253,54654.2500447133,6340297.27792044,295694.481969192,27398070.6114098
2027,81,B2,997497.792714604,6257689.62552144,11300070.5235737,46880.0444735002,5951639.72661227,277379.634028779,24831157.3469243
2028,81,B2,918980.570246489,5699151.80327666,10718158.9034537,44436.8206657339,5631083.42059779,262851.397280992,23274662.9155213
2029,81,B2,834538.749667363,5074914.77920608,10232170.4091694,42385.6350273218,4853610.66748175,244378.708141074,21281998.9486929
